;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-6.44409;-1.58546;8.60432;-6.19403
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-6.91642;-7.30182;6.22328;1.04267
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-7.67934;-10.0354;13.182;-9.44449
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;6.48745;2.9408;-4.43448;-0.937302
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-7.68157;-0.99187;10.632;-10.8175
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-7.07085;-2.52228;11.5956;-6.62916
2S1;Image right;0.0219691;0.019779869;0.014556434;0.046824998;0.02300073;0.022960775;0.017784641;0.058909219;0.025821513;0.023799741;0.019877581;0.083002025;0.01998356;0.018225542;0.013510451;0.045359533;0.021044087;0.018296876;0.015975564;0.054935003;0.028687292;0.026248143;0.016752531;0.049642877;0.026123849;0.023606237;0.015274718;0.045136782;2.69372;0.167522;-5.64737;8.13673
2S3;Image right;0.024553956;0.032371165;0.01945085;0.03823515;0.022613913;0.029780001;0.021604215;0.044359841;0.027459206;0.030059457;0.026062586;0.0489427;0.019582093;0.02651771;0.015427949;0.031619057;0.013250484;0.021689877;0.013841754;0.031637999;0.034924776;0.044683104;0.032909367;0.048055605;0.02555633;0.033097012;0.022949143;0.036402867;2.63006;6.96228;-4.50319;2.3748
2S4;Image right;0.040012254;0.040970787;0.017262029;0.029855133;0.046857812;0.041559164;0.01844582;0.033042098;0.053121797;0.048043379;0.021542395;0.040739346;0.031082084;0.027094356;0.014197088;0.035085945;0.024089814;0.01971692;0.011397993;0.030778638;0.040490191;0.040343155;0.015001565;0.024917793;0.027400658;0.029763961;0.012450394;0.023786952;10.3079;9.92162;-5.66709;-1.53948
2S5;Image right;0.018922219;0.024265302;0.012998244;0.032876963;0.017238101;0.022279449;0.014413345;0.034375716;0.017328015;0.022032978;0.016576698;0.038111146;0.017589562;0.023913395;0.014611638;0.03179144;0.013074168;0.01961781;0.015688142;0.038316825;0.023827501;0.028444998;0.012183431;0.038139364;0.019500924;0.025109133;0.01210263;0.031280555;-0.458251;1.64441;-6.08619;0.151437
2S6;Image right;0.017359153;0.029780186;0.022941429;0.051363452;0.01433856;0.028505579;0.023686469;0.053611864;0.013647398;0.023571687;0.023029229;0.057172487;0.014764933;0.032229791;0.022753157;0.048693561;0.013425263;0.028098021;0.022893432;0.046951807;0.015802453;0.022990978;0.023017181;0.056796502;0.013819019;0.025730424;0.023438768;0.050721245;-2.33712;4.94104;-4.04013;7.33855
2S7;Image right;0.009546019;0.011727001;0.025403882;0.080402473;0.010221451;0.010621951;0.020168002;0.067617603;0.010798871;0.011150689;0.02018619;0.068083152;0.00874883;0.012369056;0.034052675;0.101733779;0.007922808;0.009833227;0.019052743;0.098734549;0.010608805;0.011463141;0.019048644;0.054638997;0.009023199;0.010251377;0.018068068;0.051163184;-5.31456;-7.94481;-4.0205;15.6264
2S8;Image right;0.017029998;0.019981477;0.039652642;0.042179846;0.018649515;0.022148629;0.040449185;0.047014216;0.021526657;0.026082275;0.045276333;0.060038087;0.015389369;0.01727965;0.041441825;0.042510535;0.013930295;0.015720982;0.037916923;0.045254686;0.020290121;0.023855283;0.033595732;0.036815416;0.017453507;0.020421037;0.0312393;0.031441961;-0.723175;-0.739142;-0.47161;3.50513
2S9;Image right;0.033330016;0.024244392;0.014301777;0.032385112;0.034665827;0.024621994;0.015091448;0.03448144;0.032732378;0.022317437;0.0144234;0.035658869;0.029074139;0.021666756;0.014289538;0.03515153;0.025433654;0.017094956;0.011036834;0.03426694;0.041035637;0.030897451;0.01737171;0.036710747;0.038914041;0.029059623;0.016183984;0.033976254;8.23068;1.94612;-5.96082;0.0596534
2S10;Image right;0.015943539;0.01491601;0.017396775;0.024138871;0.027272614;0.024692651;0.023193486;0.02727633;0.018007411;0.018931076;0.022809288;0.027713829;0.017435169;0.015447831;0.019583671;0.02480526;0.019343027;0.017347211;0.021705477;0.024799851;0.059286713;0.047628548;0.037632364;0.034481215;0.030724847;0.025232854;0.031773735;0.027817954;3.9204;0.846892;-3.90552;-2.86621
2S11;Image right;0.021713567;0.021778971;0.012115018;0.034472087;0.02414229;0.02403591;0.013494369;0.038399159;0.023732942;0.025392946;0.013507049;0.041639233;0.020327426;0.021976613;0.01283045;0.033864664;0.023844771;0.026924681;0.018147756;0.06449214;0.029122638;0.031084776;0.018664536;0.041459431;0.028910819;0.026001016;0.015775136;0.04215272;3.15904;3.02777;-5.9851;2.97124
2S12;Image right;0.014172021;0.013550866;0.022028618;0.060929209;0.014848783;0.014904604;0.025119335;0.068307435;0.011111845;0.012582095;0.02403155;0.062711581;0.012182027;0.011989965;0.01852526;0.05868945;0.011179748;0.009645844;0.01433407;0.050971496;0.019829286;0.017013736;0.021813401;0.048101025;0.018343774;0.015801986;0.017664209;0.041565352;-2.52579;-6.11853;-4.58461;8.67988
2S13;Image right;0.040407518;0.029096228;0.015064077;0.031512801;0.042648776;0.030985055;0.016913957;0.034907595;0.038615519;0.030229664;0.017458919;0.045167259;0.04230062;0.026398683;0.015556567;0.030270006;0.039718551;0.024957617;0.021045343;0.030693808;0.043241398;0.032993025;0.017346541;0.035074327;0.039221921;0.026817026;0.01481442;0.029588409;12.5321;5.54244;-5.49321;-0.270012
