;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S11;Resting Open;0.031037664;0.021963379;0.009985337;0.023493716;0.031825908;0.02380577;0.012101425;0.029384731;0.033163255;0.025564598;0.013265228;0.033605972;0.027544667;0.020538294;0.010103149;0.021357642;0.031079578;0.021285317;0.011834217;0.02924677;0.041211451;0.034153105;0.016482014;0.031631447;0.037339241;0.028687061;0.01569029;0.02913977;9.06359;2.06886;-6.94262;-2.49229
2S12;Resting Open;0.017282018;0.019439632;0.027637907;0.031915685;0.018297573;0.021175424;0.031773328;0.033919017;0.015521301;0.019301599;0.032614075;0.038189267;0.017210684;0.01958111;0.031919775;0.035808093;0.018386154;0.019803075;0.027023308;0.055268959;0.023537212;0.024059487;0.032669902;0.026991843;0.022048538;0.024077945;0.028672697;0.028576887;0.277705;-0.90895;-2.71441;0.36189
2S13;Resting Open;0.028271141;0.026132118;0.028182309;0.031646598;0.032149265;0.030446587;0.036630845;0.040288416;0.032193945;0.032934804;0.034904741;0.040716962;0.024739215;0.023226324;0.028013867;0.033281433;0.02135303;0.020270649;0.040493211;0.046411998;0.033051522;0.030436862;0.03502497;0.037448109;0.02963954;0.025346413;0.029964674;0.032403324;6.32216;3.49036;-2.12378;1.26454
2S1;Resting;0.0095048;0.013388345;0.023730115;0.052762467;0.010618192;0.014375138;0.028734727;0.058661413;0.012375611;0.017174891;0.028170596;0.065208764;0.008709237;0.012615887;0.023903141;0.054926087;0.007770837;0.014546873;0.02646135;0.069053086;0.013880204;0.018647268;0.034106151;0.072577332;0.013125448;0.017654987;0.030958361;0.075909372;-4.70986;-5.38493;-3.38823;12.8409
2S2;Resting;0.012160301;0.029193852;0.048515521;0.030950838;0.009121581;0.026012776;0.063955755;0.030446727;0.010438808;0.027801561;0.082782913;0.035560962;0.007890178;0.022869953;0.057525171;0.029453118;0.011567272;0.022517048;0.054968991;0.025311086;0.01076513;0.0235645;0.081346752;0.030187967;0.009292728;0.021581085;0.08093841;0.030393314;-5.08093;1.97878;5.36805;-1.46935
2S3;Resting;0.007764093;0.012516312;0.062456801;0.020256504;0.007107789;0.013438782;0.080843657;0.019115293;0.00682464;0.015206905;0.106298154;0.019475413;0.006194634;0.010245765;0.05496638;0.017310072;0.004973527;0.008263834;0.05034668;0.014521704;0.009329592;0.017740179;0.125151647;0.029049942;0.008055437;0.012714694;0.079635916;0.026803619;-6.93789;-7.54628;8.18103;-5.42097
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;0.819223;-3.395;5.97625;-6.55603
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-8.06706;-11.4914;12.4992;-7.14572
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-2.48941;-0.0136911;2.32851;2.30985
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;0.489987;-1.84574;-0.371631;4.95184
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-6.71019;-2.3311;8.82266;-6.25515
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-7.20137;-8.03619;6.32943;1.21581
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-8.03858;-10.8621;13.6011;-9.69791
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;7.39783;2.36277;-4.80432;-0.892689
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-8.05456;-1.70899;10.9356;-11.114
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-7.39875;-3.29781;11.9632;-6.7777
2S1;Form right;0.033142444;0.029622286;0.019654155;0.033159858;0.033729096;0.032037979;0.029635697;0.074955004;0.034739654;0.034104989;0.026083431;0.064448689;0.033830347;0.032545609;0.021739938;0.037284068;0.032951479;0.03265867;0.022901016;0.034153263;0.025603043;0.025735917;0.017882929;0.025423466;0.028598254;0.0305616;0.022146446;0.021750152;8.43963;7.12721;-4.46388;3.11198
2S2;Form right;0.013205997;0.02904601;0.02080024;0.056591982;0.014157821;0.027454345;0.022228502;0.059875369;0.015845773;0.028738663;0.026934651;0.080911263;0.013165578;0.024557663;0.019778119;0.060485765;0.011523358;0.024453957;0.021818371;0.069239549;0.015859744;0.02605561;0.022059384;0.055021014;0.011280055;0.021186334;0.018216607;0.051865706;-2.98883;2.87747;-4.76623;11.7428
2S3;Form right;0.032707167;0.027945879;0.022183388;0.032047991;0.026104127;0.027929002;0.022970403;0.034344346;0.025482011;0.029558694;0.028065971;0.037142494;0.017399947;0.023291683;0.020273374;0.025441291;0.013992419;0.019051293;0.018336238;0.022267111;0.039143498;0.039920502;0.037044913;0.04378796;0.028204787;0.02908075;0.035405381;0.036438284;4.53164;4.24097;-3.87093;-0.144949
2S4;Form right;0.032946204;0.0285923;0.017533532;0.033187241;0.041042576;0.032513326;0.0195751;0.035472276;0.047004595;0.042342801;0.022846325;0.04422061;0.02485338;0.024567786;0.014579279;0.034589071;0.018820222;0.018435665;0.011857871;0.030629895;0.045047473;0.030217036;0.017869227;0.029906291;0.030517636;0.022984741;0.014264637;0.026625719;9.53189;4.55566;-5.85198;-0.211569
2S5;Form right;0.021376148;0.01889164;0.013953876;0.034799174;0.023517426;0.021914337;0.015290475;0.036302183;0.018270048;0.02059749;0.016354556;0.040312808;0.022013264;0.02027724;0.016371188;0.034758394;0.016799753;0.021731619;0.022578766;0.046148339;0.019095933;0.021965709;0.016110271;0.037209435;0.039213319;0.02201486;0.015262518;0.031317649;2.88168;-0.852372;-5.99715;1.22047
2S6;Form right;0.013836029;0.018250241;0.026157419;0.062112602;0.01396507;0.018030644;0.02682163;0.064015595;0.01331126;0.017469824;0.026092788;0.058525864;0.016203577;0.019765682;0.025889013;0.055350808;0.010966773;0.019225602;0.02553859;0.048572238;0.015433468;0.018930412;0.033646091;0.068480841;0.013108965;0.018536023;0.031915804;0.063085925;-2.76689;-2.74679;-3.3235;11.4747
2S7;Form right;0.015586706;0.013715004;0.020700974;0.051684153;0.014916487;0.014493634;0.015990899;0.047599873;0.015329778;0.015015918;0.018082072;0.056048181;0.015376332;0.012748974;0.030933903;0.077737147;0.014383274;0.01286872;0.019945768;0.098379405;0.017730714;0.014748598;0.014803756;0.036920283;0.018038823;0.013696842;0.01580595;0.035050269;-1.53094;-6.56372;-5.08268;9.17253
2S8;Form right;0.020730457;0.027750722;0.025900833;0.033546682;0.023542991;0.027115425;0.027066557;0.036001094;0.022654404;0.031851126;0.030438167;0.04120218;0.020008234;0.024707222;0.025018352;0.032189434;0.019175079;0.025844817;0.025706603;0.035041134;0.026487875;0.035199691;0.031092013;0.036545259;0.024853044;0.034116237;0.030527791;0.03225906;2.47982;5.53887;-3.34758;0.530807
2S9;Form right;0.026534656;0.020960302;0.013940915;0.032662706;0.02795441;0.022842622;0.015071867;0.037991387;0.028687213;0.024745953;0.016007154;0.042560091;0.02431232;0.020940628;0.01428979;0.032147853;0.021736659;0.019475356;0.011772673;0.032089003;0.031873065;0.027588452;0.018953694;0.047615987;0.028703076;0.024674064;0.018071883;0.036376244;5.31361;0.511431;-6.26347;1.51591
2S10;Form right;0.012141385;0.016287314;0.026586446;0.034210311;0.013179131;0.016853285;0.028719173;0.031947574;0.015876866;0.018329155;0.031465651;0.03251241;0.012656151;0.016041856;0.030306029;0.034979817;0.014972353;0.01759433;0.03210245;0.034060545;0.02433573;0.026719799;0.044852863;0.032200213;0.026192388;0.027479176;0.050397173;0.032317047;-0.973129;-1.94948;-1.93429;-0.342042
2S11;Form right;0.019276194;0.025412397;0.013385836;0.025439192;0.023071913;0.026694476;0.014832109;0.028808167;0.023666871;0.027293527;0.0161988;0.02998916;0.018104899;0.024057098;0.014242219;0.025137394;0.022492064;0.027957653;0.018790909;0.040415313;0.032303024;0.036603693;0.017002622;0.031057442;0.032779323;0.029833277;0.018960012;0.032313844;3.62003;4.62262;-6.12202;-1.70108
2S12;Form right;0.015997531;0.018062471;0.022899836;0.044634163;0.015891033;0.018510996;0.025042292;0.042321759;0.018409482;0.018485818;0.027569083;0.038675537;0.015111768;0.01794507;0.024734949;0.05020678;0.012002434;0.016728756;0.019791433;0.038032917;0.02663239;0.025894197;0.031074175;0.036106176;0.02478125;0.024539696;0.025157649;0.033759806;-0.135429;-1.82821;-3.97397;2.84966
2S13;Form right;0.024457255;0.030338573;0.017119203;0.038727498;0.028212089;0.033552339;0.02160156;0.045176373;0.029021458;0.034101194;0.021913705;0.047014553;0.022920306;0.027156095;0.018693941;0.041311656;0.023290751;0.027641653;0.024085946;0.0535671;0.031523254;0.033811199;0.020387604;0.039577171;0.027499348;0.029275227;0.019194588;0.03835367;5.04143;6.64606;-5.10289;3.78744
