;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S12;Resting Open;0.017282018;0.019439632;0.027637907;0.031915685;0.018297573;0.021175424;0.031773328;0.033919017;0.015521301;0.019301599;0.032614075;0.038189267;0.017210684;0.01958111;0.031919775;0.035808093;0.018386154;0.019803075;0.027023308;0.055268959;0.023537212;0.024059487;0.032669902;0.026991843;0.022048538;0.024077945;0.028672697;0.028576887;0.554583;-0.569996;-4.35105;2.59512
2S13;Resting Open;0.028271141;0.026132118;0.028182309;0.031646598;0.032149265;0.030446587;0.036630845;0.040288416;0.032193945;0.032934804;0.034904741;0.040716962;0.024739215;0.023226324;0.028013867;0.033281433;0.02135303;0.020270649;0.040493211;0.046411998;0.033051522;0.030436862;0.03502497;0.037448109;0.02963954;0.025346413;0.029964674;0.032403324;5.20729;2.69127;-3.75998;3.77359
2S2;Resting;0.012160301;0.029193852;0.048515521;0.030950838;0.009121581;0.026012776;0.063955755;0.030446727;0.010438808;0.027801561;0.082782913;0.035560962;0.007890178;0.022869953;0.057525171;0.029453118;0.011567272;0.022517048;0.054968991;0.025311086;0.01076513;0.0235645;0.081346752;0.030187967;0.009292728;0.021581085;0.08093841;0.030393314;-3.69217;1.64211;3.87425;0.276408
2S3;Resting;0.007764093;0.012516312;0.062456801;0.020256504;0.007107789;0.013438782;0.080843657;0.019115293;0.00682464;0.015206905;0.106298154;0.019475413;0.006194634;0.010245765;0.05496638;0.017310072;0.004973527;0.008263834;0.05034668;0.014521704;0.009329592;0.017740179;0.125151647;0.029049942;0.008055437;0.012714694;0.079635916;0.026803619;-5.29008;-6.56;6.77643;-4.64797
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;0.703429;-3.40005;4.47078;-6.13561
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-6.23294;-9.91101;11.1667;-6.90325
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-1.6338;0.330411;0.777899;5.05238
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;0.965991;-1.28793;-1.94685;8.16076
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-5.10893;-1.41179;7.40021;-5.78166
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-5.49198;-6.94972;4.84163;3.781
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-6.21959;-9.32516;12.2749;-10.1018
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;6.32556;2.163;-6.50669;1.22615
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-6.17821;-0.776657;9.51471;-11.9126
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-5.66001;-2.67152;10.5734;-6.37847
2S2;Visual field right;0.012344054;0.035799822;0.042324236;0.041574277;0.010820889;0.034443893;0.040800997;0.0416763;0.012465048;0.036216404;0.040676939;0.052131277;0.009833867;0.02943218;0.038431158;0.051184311;0.01248224;0.025916686;0.03019546;0.057041174;0.013390399;0.030466228;0.047572217;0.03728686;0.01180217;0.026133748;0.04369548;0.036828275;-2.87372;5.68638;-1.86303;7.85823
2S3;Visual field right;0.022655091;0.029855168;0.030994451;0.031217651;0.022761592;0.027558647;0.033424164;0.029945635;0.030823179;0.029468651;0.0434092;0.031743347;0.025022895;0.026085302;0.026903472;0.027720783;0.012236528;0.020161067;0.024243181;0.024074657;0.028172491;0.035257517;0.064613969;0.036913959;0.019864734;0.026341473;0.059266843;0.034140486;2.6988;3.64034;-2.47047;0.689537
2S4;Visual field right;0.039194048;0.038729743;0.02015106;0.019943377;0.049106782;0.04653461;0.024859202;0.023363605;0.058593654;0.058256851;0.026590333;0.025089059;0.031189795;0.028659975;0.01499548;0.016571593;0.04020142;0.023866053;0.012044084;0.016878546;0.044949812;0.038971261;0.021823926;0.022021806;0.028770016;0.028348263;0.017456385;0.021502815;11.5531;8.72175;-6.90217;-4.9119
2S5;Visual field right;0.019034645;0.018406956;0.02878979;0.034150438;0.017509883;0.019481872;0.031067535;0.035165894;0.021774452;0.020667322;0.028114934;0.038633409;0.016944;0.017308613;0.032613197;0.032734755;0.016045916;0.01644731;0.031405977;0.031895044;0.022366852;0.023123134;0.034773626;0.031050677;0.0189202;0.019996581;0.034156507;0.028588804;0.638541;-1.94525;-4.08516;1.66755
2S6;Visual field right;0.013550499;0.016436194;0.047814662;0.045978826;0.01558167;0.017939495;0.04805668;0.048948346;0.014176623;0.016280651;0.039591265;0.049460454;0.015659;0.019736745;0.043305155;0.044327442;0.011322111;0.016059874;0.036606711;0.03956503;0.01844243;0.019993469;0.042338239;0.048889557;0.014871527;0.018142958;0.046150615;0.047676936;-1.49052;-2.80025;-1.00819;9.10409
2S7;Visual field right;0.022133323;0.019235737;0.023676881;0.043160654;0.023270362;0.020251689;0.024350839;0.0423288;0.025357976;0.021917925;0.026183879;0.046253418;0.026476283;0.017394133;0.024579806;0.052379129;0.027344517;0.018291756;0.022062308;0.062769848;0.039305468;0.027015161;0.023716525;0.034998669;0.028991097;0.020881061;0.021797864;0.031141729;5.07136;-0.986214;-5.89042;7.30978
2S8;Visual field right;0.016728549;0.025805264;0.038666405;0.031307779;0.018354516;0.028376907;0.041450857;0.033415015;0.019042941;0.028497261;0.040564697;0.036377292;0.014768846;0.024553841;0.03646961;0.031414121;0.014503886;0.023452698;0.035068952;0.038094443;0.021614946;0.032198607;0.051662142;0.031954893;0.019802159;0.030604109;0.046723935;0.029558133;-0.0855342;3.6771;-1.78855;1.55131
2S9;Visual field right;0.015309085;0.016920437;0.023925725;0.042834332;0.015232103;0.01852143;0.031271262;0.050223571;0.016241323;0.019982914;0.037065134;0.053141423;0.016419621;0.0176947;0.027035433;0.036878713;0.01380935;0.014619987;0.026401502;0.030213612;0.019154535;0.024292583;0.041728164;0.05638505;0.019885357;0.023400091;0.037283645;0.042501944;-0.563936;-1.86437;-4.20644;8.24891
2S10;Visual field right;0.009171848;0.013780682;0.05305056;0.019240917;0.009792222;0.015124935;0.059239924;0.021532138;0.010307402;0.016662566;0.054772524;0.022237256;0.008123347;0.013052231;0.062381656;0.01746502;0.008325048;0.014211833;0.074598218;0.018701061;0.015983635;0.02290506;0.088270505;0.025363572;0.013485764;0.019718482;0.117161713;0.024193455;-3.55698;-3.73323;5.07466;-4.63453
2S11;Visual field right;0.012857817;0.013150222;0.007407934;0.01702478;0.142588868;0.126210727;0.059424792;0.043826248;0.013709417;0.014668346;0.00797183;0.019474473;0.012004946;0.012573452;0.007106777;0.017018597;0.014759588;0.014839369;0.007917828;0.020505461;0.024577402;0.02003048;0.009343176;0.016205836;0.074841428;0.029736862;0.009772589;0.015639266;5.55087;-0.595504;-7.70385;-4.75936
2S12;Visual field right;0.011412945;0.020377794;0.041644914;0.035388172;0.012811015;0.022329588;0.048350684;0.034021941;0.013000293;0.02321761;0.045090711;0.029728402;0.010483177;0.01852724;0.043541171;0.039198566;0.009327674;0.016220008;0.038751501;0.029161905;0.016998803;0.029160141;0.073637976;0.029834453;0.016080784;0.026755465;0.068480465;0.027749733;-2.54656;0.0259798;0.31521;1.13075
2S13;Visual field right;0.024119857;0.027190845;0.038965513;0.030808565;0.026204011;0.030168886;0.048590374;0.040293969;0.025704888;0.030533418;0.039319969;0.040495925;0.020323831;0.025444244;0.037642591;0.031181385;0.019085751;0.024047284;0.033425939;0.038156474;0.026953632;0.031262553;0.042956558;0.03528975;0.023639912;0.029252855;0.03832229;0.030265809;2.79343;3.9643;-1.97553;2.67584
