;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S12;Resting Open;0.017282018;0.019439632;0.027637907;0.031915685;0.018297573;0.021175424;0.031773328;0.033919017;0.015521301;0.019301599;0.032614075;0.038189267;0.017210684;0.01958111;0.031919775;0.035808093;0.018386154;0.019803075;0.027023308;0.055268959;0.023537212;0.024059487;0.032669902;0.026991843;0.022048538;0.024077945;0.028672697;0.028576887;1.02273;-0.650694;-4.53127;2.60106
2S13;Resting Open;0.028271141;0.026132118;0.028182309;0.031646598;0.032149265;0.030446587;0.036630845;0.040288416;0.032193945;0.032934804;0.034904741;0.040716962;0.024739215;0.023226324;0.028013867;0.033281433;0.02135303;0.020270649;0.040493211;0.046411998;0.033051522;0.030436862;0.03502497;0.037448109;0.02963954;0.025346413;0.029964674;0.032403324;6.82695;3.39133;-3.94027;3.67582
2S2;Resting;0.012160301;0.029193852;0.048515521;0.030950838;0.009121581;0.026012776;0.063955755;0.030446727;0.010438808;0.027801561;0.082782913;0.035560962;0.007890178;0.022869953;0.057525171;0.029453118;0.011567272;0.022517048;0.054968991;0.025311086;0.01076513;0.0235645;0.081346752;0.030187967;0.009292728;0.021581085;0.08093841;0.030393314;-4.19023;1.96907;3.77509;0.126606
2S3;Resting;0.007764093;0.012516312;0.062456801;0.020256504;0.007107789;0.013438782;0.080843657;0.019115293;0.00682464;0.015206905;0.106298154;0.019475413;0.006194634;0.010245765;0.05496638;0.017310072;0.004973527;0.008263834;0.05034668;0.014521704;0.009329592;0.017740179;0.125151647;0.029049942;0.008055437;0.012714694;0.079635916;0.026803619;-5.91473;-7.07015;6.71266;-4.57991
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;1.46798;-3.23921;4.37338;-5.9592
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-7.04198;-10.8251;11.1393;-6.67161
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-1.74098;0.197898;0.640523;4.71292
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;0.890951;-1.57033;-2.09694;7.52464
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-5.73336;-1.92352;7.33062;-5.61988
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-6.18229;-7.52145;4.74986;3.62388
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-6.98632;-10.2028;12.2561;-9.75487
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;7.87328;2.44709;-6.71261;1.17619
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-7.02474;-1.29274;9.46406;-11.5099
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-6.41072;-2.94256;10.513;-6.11081
2S2;Visual field left;0.014061409;0.040341571;0.044082275;0.040966738;0.011092873;0.038122676;0.045118593;0.040761029;0.013015086;0.039019582;0.042681239;0.044672962;0.010758473;0.03329045;0.034810797;0.03897782;0.013150285;0.033073522;0.024846932;0.036015159;0.014448366;0.032543549;0.056358324;0.038223689;0.012237657;0.029991099;0.044454762;0.034059168;-2.70058;9.77607;-1.75601;4.59918
2S3;Visual field left;0.016554907;0.032520075;0.032350684;0.019299674;0.014987647;0.034883117;0.036231838;0.020460376;0.017377082;0.038621082;0.047761405;0.021454835;0.013193445;0.028355909;0.028932247;0.016850094;0.009562141;0.02439135;0.024028094;0.014332297;0.020224567;0.041523402;0.071408901;0.025157518;0.014464583;0.033819586;0.058899909;0.023703633;-1.20089;8.17438;-2.07886;-5.04118
2S4;Visual field left;0.034377343;0.034806773;0.021351337;0.018314454;0.049921742;0.04595433;0.028010683;0.022405461;0.056781377;0.051967707;0.036444145;0.026083053;0.029589034;0.028210467;0.021676434;0.015251985;0.018155942;0.021813354;0.02190214;0.015859728;0.039266596;0.039913218;0.028776994;0.021830558;0.0277206;0.030052627;0.028922122;0.020898633;11.2455;9.72581;-5.59636;-5.15953
2S5;Visual field left;0.019149007;0.020425335;0.035707583;0.030706544;0.019737584;0.022240805;0.041537284;0.032204865;0.022036598;0.022615899;0.037049538;0.035513986;0.017577296;0.018704887;0.038905925;0.029903581;0.016141256;0.016635703;0.030705672;0.027533022;0.025190931;0.024954966;0.047545072;0.029260188;0.020877745;0.021819797;0.040911746;0.026008176;1.68351;-0.862617;-2.47306;-0.0528929
2S6;Visual field left;0.012471136;0.015528991;0.049959462;0.052307101;0.013154724;0.016051757;0.051088541;0.055115452;0.011450336;0.015589708;0.043214171;0.052870022;0.012894127;0.017002054;0.042922986;0.046770148;0.010703512;0.014174479;0.035692655;0.041310176;0.014000982;0.016437715;0.046825138;0.052055785;0.013681133;0.016134763;0.045368826;0.051127212;-2.65563;-4.57667;-0.770893;10.6082
2S7;Visual field left;0.023611396;0.021476291;0.023449418;0.035432904;0.026883086;0.024816424;0.025905121;0.043753119;0.022305894;0.023250075;0.027291407;0.049360177;0.02886955;0.02167346;0.021405155;0.033375292;0.044977632;0.025169309;0.018490469;0.035474668;0.030507378;0.026687067;0.027155782;0.036779007;0.032764118;0.024007081;0.024136287;0.027173362;7.50959;1.4613;-6.09402;3.61012
2S8;Visual field left;0.014995173;0.023223451;0.04679605;0.030887133;0.016243379;0.024363991;0.047708621;0.032536104;0.016447607;0.02471171;0.042756922;0.034322077;0.01438728;0.02137535;0.04130179;0.029819609;0.013842547;0.020098692;0.038612586;0.033637444;0.019788492;0.028100689;0.065611299;0.031737565;0.018090517;0.025508368;0.059554915;0.028122207;-0.564397;1.32352;-0.191543;0.684283
2S9;Visual field left;0.014090624;0.014540272;0.023332304;0.050381764;0.012986069;0.015793176;0.025046971;0.054533827;0.015246616;0.01663871;0.025552839;0.056517754;0.012387239;0.015084512;0.025960599;0.051602572;0.010638756;0.01508556;0.021117451;0.046481725;0.016886206;0.01999095;0.031015901;0.058423583;0.015001008;0.017518497;0.030504239;0.050629438;-1.95667;-4.23708;-5.63689;11.7795
2S10;Visual field left;0.007362187;0.014037913;0.056028979;0.017486767;0.007416487;0.016150965;0.062332823;0.019505597;0.007703107;0.017258521;0.05745289;0.020241788;0.006770671;0.013238874;0.06235961;0.016413695;0.007119017;0.014380755;0.074319974;0.017506495;0.011388072;0.02401357;0.095829395;0.02273114;0.011305479;0.020970147;0.12376764;0.021356478;-5.1857;-3.74102;5.69063;-5.56162
2S11;Visual field left;0.023516736;0.01894941;0.011491769;0.02389253;0.024551882;0.020567004;0.012510247;0.025195678;0.025965082;0.021458554;0.012721025;0.02610334;0.022750783;0.018894964;0.011507574;0.025103792;0.027545396;0.020696017;0.013440527;0.032124002;0.037952186;0.028234255;0.016079395;0.02506017;0.040844316;0.028484688;0.013360269;0.023225667;6.96058;0.36339;-8.79711;-2.36021
2S12;Visual field left;0.00822082;0.013912519;0.037411534;0.061031125;0.009254597;0.014144755;0.044015052;0.056525638;0.009078075;0.014234338;0.042045379;0.051999211;0.008230694;0.013359567;0.038906026;0.071316442;0.006814506;0.011649995;0.032325075;0.061997375;0.011943482;0.016149659;0.058670947;0.048754533;0.011786512;0.015551991;0.04733542;0.048541053;-4.63968;-5.9286;-1.63689;13.7389
2S13;Visual field left;0.024097082;0.024346997;0.048954896;0.026305608;0.027276609;0.026180384;0.063603492;0.033726154;0.026120009;0.027142029;0.05095835;0.033835609;0.022173409;0.022233087;0.040678016;0.026163672;0.020885136;0.021568244;0.03630817;0.032384944;0.02771677;0.026528397;0.05440361;0.030729891;0.024223196;0.024399115;0.0414454;0.0266148;4.38941;1.85135;-0.0985881;-0.142871
