;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-7.76619;-11.6032;11.1355;-7.19337
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-1.52257;0.687329;0.928125;3.931
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;1.62002;-1.28549;-1.7277;6.66896
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-6.24729;-1.84459;7.43306;-6.15112
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-6.78156;-7.9459;4.91928;2.8391
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-7.72935;-10.9556;12.1916;-10.1673
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;9.76469;3.20878;-6.20859;0.514387
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-7.77218;-1.19801;9.49066;-11.8743
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-7.0645;-2.85634;10.5112;-6.63363
2S2;Reading left;0.014653642;0.031420689;0.030664433;0.044890745;0.013784322;0.031507366;0.033851317;0.050890685;0.016063855;0.036852268;0.038318311;0.063076176;0.012631075;0.026544748;0.03031005;0.051128254;0.01323285;0.024856437;0.027562691;0.051570854;0.016805147;0.029574174;0.032399654;0.043469847;0.013892633;0.023138905;0.026185778;0.037471553;-1.41327;6.42147;-3.83618;8.46651
2S3;Reading left;0.019541881;0.032760225;0.023353091;0.02407748;0.017615422;0.034131122;0.026565058;0.025580553;0.020615446;0.034993526;0.034093065;0.026080754;0.012373678;0.028742982;0.021525938;0.020451864;0.008895028;0.02579656;0.01922268;0.015893806;0.026036383;0.044116921;0.046221039;0.037700329;0.017475035;0.035549438;0.035016792;0.031005936;0.693982;9.98966;-4.61094;-2.53465
2S5;Reading left;0.024305561;0.018314447;0.01543074;0.03943648;0.032462259;0.022242248;0.018084101;0.042300628;0.022967759;0.020193477;0.023444461;0.049172379;0.024437442;0.017906499;0.019745568;0.039516319;0.018126427;0.018879376;0.031837843;0.053184612;0.024890371;0.021151879;0.015719371;0.039406689;0.022122675;0.018172435;0.015061264;0.035351875;5.58042;-1.55276;-6.64257;5.38134
2S6;Reading left;0.012692729;0.020632049;0.025574675;0.059224104;0.012894624;0.019863637;0.029229501;0.062230904;0.012834216;0.019007729;0.03540943;0.066494077;0.014238947;0.021478152;0.022911296;0.056694641;0.014014266;0.020710312;0.025041077;0.054440371;0.012623636;0.019774345;0.033389468;0.062787567;0.013412525;0.020516881;0.027110451;0.057942843;-2.21284;-0.81483;-4.67905;14.5546
2S7;Reading left;0.018529785;0.017087512;0.026633657;0.04413971;0.018387271;0.018292796;0.023182185;0.046443325;0.019020623;0.018707053;0.023526786;0.051193309;0.015247291;0.01577851;0.037995442;0.062570198;0.01377416;0.011728218;0.018544535;0.029983221;0.023123922;0.019428087;0.021718507;0.035405685;0.020899752;0.017829911;0.023394861;0.031872606;1.33196;-3.86646;-5.10794;5.54928
2S8;Reading left;0.013893143;0.017876798;0.047956569;0.028698743;0.014705059;0.019106748;0.056425228;0.034524844;0.015308288;0.020632175;0.077971226;0.045810066;0.012133598;0.016156884;0.045831337;0.026400818;0.012382397;0.016158077;0.043653324;0.023994443;0.017313553;0.022512056;0.062088434;0.032240692;0.016005288;0.020012132;0.049856963;0.026923659;-1.37182;-2.2176;1.42692;-0.166257
2S9;Reading left;0.018869252;0.017545955;0.022923794;0.038800323;0.01876565;0.017891168;0.026698279;0.043862825;0.020248899;0.01792026;0.022668784;0.040333636;0.017336854;0.017288325;0.028959914;0.041209182;0.013982769;0.012973478;0.016925473;0.033942587;0.026860654;0.023872037;0.029531364;0.046243568;0.028561046;0.025289021;0.032877267;0.039858483;2.79443;-2.25416;-5.16892;4.75144
2S10;Reading left;0.01027544;0.01567181;0.050193223;0.023940048;0.011777737;0.01830392;0.061704436;0.027563973;0.012255031;0.019340388;0.061749203;0.027490449;0.009558366;0.015063244;0.049041983;0.023074312;0.009713369;0.015226577;0.049173777;0.020977403;0.017752607;0.025056621;0.087224265;0.026895314;0.016123974;0.020917404;0.091617046;0.023710531;-2.90379;-2.65521;3.32021;-3.33827
2S11;Reading left;0.029697399;0.020551496;0.013212244;0.018046805;0.030907811;0.02339737;0.014702137;0.020305491;0.032282898;0.025821531;0.018605885;0.022106311;0.028300305;0.020546327;0.01700043;0.020487584;0.032008695;0.024352664;0.024363663;0.031666405;0.044208653;0.029474382;0.018372266;0.02329553;0.042959544;0.024604324;0.016163322;0.023799783;12.1616;2.1805;-7.23777;-4.4808
2S12;Reading left;0.01349098;0.018775729;0.029820133;0.044305633;0.013161869;0.0199121;0.035493712;0.042065649;0.013904813;0.021739022;0.038298979;0.038060044;0.012151853;0.018274725;0.034096064;0.050839571;0.01176831;0.017897536;0.031047496;0.033597887;0.019223045;0.024865646;0.05219797;0.035447392;0.01984288;0.023106255;0.048906599;0.0335155;-1.28049;-0.761883;-2.46288;4.05631
2S13;Reading left;0.023877092;0.02262033;0.034933909;0.025739439;0.028041475;0.026999606;0.051420036;0.031523262;0.030208897;0.029404314;0.05673467;0.033879098;0.023292366;0.022222075;0.036638943;0.028448597;0.022047282;0.023033395;0.054617861;0.039633183;0.02864074;0.026002858;0.042341602;0.028095328;0.025462265;0.024523591;0.034693365;0.027561626;6.65743;2.97232;-0.973576;-0.585138
