;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S12;Resting Open;0.017282018;0.019439632;0.027637907;0.031915685;0.018297573;0.021175424;0.031773328;0.033919017;0.015521301;0.019301599;0.032614075;0.038189267;0.017210684;0.01958111;0.031919775;0.035808093;0.018386154;0.019803075;0.027023308;0.055268959;0.023537212;0.024059487;0.032669902;0.026991843;0.022048538;0.024077945;0.028672697;0.028576887;0.268431;-1.81526;-3.7502;2.82589
2S13;Resting Open;0.028271141;0.026132118;0.028182309;0.031646598;0.032149265;0.030446587;0.036630845;0.040288416;0.032193945;0.032934804;0.034904741;0.040716962;0.024739215;0.023226324;0.028013867;0.033281433;0.02135303;0.020270649;0.040493211;0.046411998;0.033051522;0.030436862;0.03502497;0.037448109;0.02963954;0.025346413;0.029964674;0.032403324;6.39463;2.14696;-3.16582;3.85242
2S2;Resting;0.012160301;0.029193852;0.048515521;0.030950838;0.009121581;0.026012776;0.063955755;0.030446727;0.010438808;0.027801561;0.082782913;0.035560962;0.007890178;0.022869953;0.057525171;0.029453118;0.011567272;0.022517048;0.054968991;0.025311086;0.01076513;0.0235645;0.081346752;0.030187967;0.009292728;0.021581085;0.08093841;0.030393314;-5.23926;0.762102;4.44111;0.224958
2S3;Resting;0.007764093;0.012516312;0.062456801;0.020256504;0.007107789;0.013438782;0.080843657;0.019115293;0.00682464;0.015206905;0.106298154;0.019475413;0.006194634;0.010245765;0.05496638;0.017310072;0.004973527;0.008263834;0.05034668;0.014521704;0.009329592;0.017740179;0.125151647;0.029049942;0.008055437;0.012714694;0.079635916;0.026803619;-7.09883;-7.98218;7.32155;-4.67808
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;0.724062;-4.21727;5.0352;-6.15467
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-8.27158;-11.5997;11.6598;-6.80071
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-2.61317;-0.994591;1.3529;4.94363
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;0.363648;-2.6957;-1.36327;7.99907
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-6.87734;-3.04923;7.94141;-5.70766
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-7.37449;-8.43081;5.40074;3.73816
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-8.22214;-11.0089;12.8045;-9.99093
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;7.51824;1.18849;-5.88438;1.28419
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-8.2434;-2.44964;10.0545;-11.7904
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-7.58578;-4.03212;11.06;-6.19404
2S2;Square;0.02113475;0.037779362;0.028520562;0.047102011;0.019834158;0.037716514;0.028878278;0.050228425;0.022945257;0.040154843;0.030185976;0.054703479;0.015586681;0.0345668;0.024295171;0.042844802;0.020632742;0.032022521;0.022923684;0.0397819;0.022218624;0.033896736;0.028299353;0.049645737;0.016111012;0.030132333;0.024443595;0.03983822;0.702661;8.26828;-4.54417;8.75438
2S3;Square;0.024421006;0.036085771;0.017298529;0.039476445;0.023355826;0.036287263;0.019528253;0.041779033;0.023856329;0.035748769;0.02275433;0.042653557;0.019064971;0.030069967;0.014745057;0.034235087;0.014951355;0.023873642;0.014164835;0.031512445;0.02910793;0.04381506;0.027173231;0.05315156;0.021491512;0.032520909;0.02493843;0.045794252;2.31947;7.16135;-6.34553;6.26207
2S4;Square;0.032837532;0.040716339;0.02881508;0.016840215;0.043103453;0.044632523;0.02914685;0.019216563;0.044771019;0.049046437;0.033584663;0.021226847;0.024577572;0.02467991;0.022122775;0.012553587;0.016648617;0.016774986;0.018802001;0.010310151;0.042632893;0.052171985;0.031853662;0.019805047;0.032411561;0.034898291;0.031379413;0.014978107;9.39529;9.10458;-4.35608;-7.25561
2S5;Square;0.026983644;0.027318172;0.024655473;0.038773476;0.025251457;0.029913569;0.028207073;0.041945694;0.030474432;0.032170369;0.029351755;0.042214422;0.018851769;0.025250707;0.026647436;0.039951999;0.021858007;0.022395602;0.022474086;0.04040428;0.026871446;0.033475046;0.02673417;0.036473926;0.020989357;0.023830097;0.023641147;0.033749626;3.62142;2.73023;-4.76844;4.80685
2S6;Square;0.019458315;0.029914041;0.032051227;0.044100737;0.019044585;0.028929835;0.033104053;0.042830265;0.018625847;0.023281046;0.034666167;0.040913382;0.024089203;0.032199649;0.031492607;0.044745967;0.017540104;0.023942985;0.027984943;0.034927878;0.021928434;0.027428863;0.039221547;0.041481793;0.021745378;0.02744301;0.031424197;0.039541517;1.2854;2.9893;-3.16078;6.12635
2S7;Square;0.024991896;0.020712172;0.019812839;0.034707948;0.028791333;0.024782517;0.024786211;0.047755975;0.030134352;0.029013815;0.02857839;0.058985072;0.019307329;0.018291071;0.018122227;0.036935894;0.017744228;0.014052552;0.011277506;0.024035118;0.034197651;0.026391999;0.021036829;0.038826666;0.025067249;0.02087481;0.017147394;0.026492346;4.37919;-1.49766;-6.16673;4.25315
2S8;Square;0.018959701;0.027977431;0.034300082;0.036470134;0.020095911;0.028839712;0.035744186;0.038164334;0.022477366;0.029904467;0.037840995;0.040633008;0.018382697;0.024428128;0.032300658;0.035692124;0.016140636;0.024018793;0.02978907;0.035019649;0.021262923;0.03419637;0.034284123;0.036316191;0.020048482;0.031299566;0.030328529;0.031321058;0.708194;3.50318;-2.93348;3.30614
2S9;Square;0.019245791;0.020808593;0.014693487;0.047845517;0.021062579;0.020982986;0.017063042;0.054549434;0.022998046;0.022134514;0.017826676;0.0582165;0.018021911;0.024315206;0.01700631;0.046329447;0.013057906;0.016359305;0.013254022;0.037022527;0.029318226;0.027466294;0.02117677;0.057878625;0.023529856;0.026652092;0.020508289;0.048583791;1.51561;-0.738678;-6.91295;10.8868
2S10;Square;0.019854665;0.019548966;0.035594879;0.016011107;0.023247931;0.021197852;0.045035906;0.020327546;0.022969527;0.027423463;0.057261869;0.021812617;0.018212677;0.019471899;0.040165376;0.015134333;0.016951914;0.02315467;0.061090316;0.016239711;0.027477363;0.032497932;0.071722851;0.022394462;0.02420635;0.029222634;0.068793899;0.019517737;2.04809;0.632571;1.22878;-6.0027
2S11;Square;0.022544884;0.023650896;0.013978411;0.022420741;0.023374225;0.027136671;0.014242645;0.024425149;0.022754873;0.029093184;0.014831347;0.023607051;0.020194701;0.022966901;0.014135324;0.024841363;0.027785705;0.023816771;0.019398659;0.032370039;0.033168154;0.034899341;0.017808496;0.025555056;0.033206224;0.027833502;0.016899101;0.022383504;4.75972;2.31175;-7.27193;-2.72516
2S12;Square;0.012363048;0.020656251;0.046764431;0.028214251;0.013362209;0.02096322;0.059896998;0.02927459;0.013354488;0.019675548;0.063444992;0.025007043;0.012027;0.019272038;0.045331882;0.029198353;0.009225534;0.01701964;0.032533037;0.024085594;0.019869413;0.026530996;0.070526439;0.023701348;0.018807023;0.024568389;0.056695594;0.023902492;-2.73907;-1.79784;1.60508;-2.01124
2S13;Square;0.028617269;0.034326521;0.031719642;0.024783197;0.030948869;0.039180012;0.038098178;0.032139156;0.027970686;0.039558742;0.03910843;0.03127904;0.023532837;0.030441967;0.03381352;0.027116945;0.02110229;0.028756044;0.03580929;0.036933246;0.029978616;0.039856086;0.036188496;0.027253143;0.025993207;0.034472492;0.031277751;0.02376793;5.23055;8.14743;-2.63533;-0.668588
