;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S13;Resting Open;0.028271141;0.026132118;0.028182309;0.031646598;0.032149265;0.030446587;0.036630845;0.040288416;0.032193945;0.032934804;0.034904741;0.040716962;0.024739215;0.023226324;0.028013867;0.033281433;0.02135303;0.020270649;0.040493211;0.046411998;0.033051522;0.030436862;0.03502497;0.037448109;0.02963954;0.025346413;0.029964674;0.032403324;6.67398;3.99696;-3.53496;2.80781
2S1;Resting;0.0095048;0.013388345;0.023730115;0.052762467;0.010618192;0.014375138;0.028734727;0.058661413;0.012375611;0.017174891;0.028170596;0.065208764;0.008709237;0.012615887;0.023903141;0.054926087;0.007770837;0.014546873;0.02646135;0.069053086;0.013880204;0.018647268;0.034106151;0.072577332;0.013125448;0.017654987;0.030958361;0.075909372;-4.04842;-4.83911;-4.79228;15.3248
2S2;Resting;0.012160301;0.029193852;0.048515521;0.030950838;0.009121581;0.026012776;0.063955755;0.030446727;0.010438808;0.027801561;0.082782913;0.035560962;0.007890178;0.022869953;0.057525171;0.029453118;0.011567272;0.022517048;0.054968991;0.025311086;0.01076513;0.0235645;0.081346752;0.030187967;0.009292728;0.021581085;0.08093841;0.030393314;-4.36347;2.54713;3.93599;-0.328618
2S3;Resting;0.007764093;0.012516312;0.062456801;0.020256504;0.007107789;0.013438782;0.080843657;0.019115293;0.00682464;0.015206905;0.106298154;0.019475413;0.006194634;0.010245765;0.05496638;0.017310072;0.004973527;0.008263834;0.05034668;0.014521704;0.009329592;0.017740179;0.125151647;0.029049942;0.008055437;0.012714694;0.079635916;0.026803619;-6.19779;-7.06723;6.73567;-4.60982
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;1.39582;-2.90953;4.56648;-5.93605
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-7.27105;-10.9754;11.0782;-6.44433
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-1.82601;0.579205;0.878379;3.78239
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;1.10492;-1.28952;-1.81132;6.64066
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-5.96335;-1.77544;7.34798;-5.47507
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-6.44787;-7.53865;4.90329;2.63448
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-7.26392;-10.3575;12.0987;-9.21642
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;7.6748;2.91624;-6.19932;0.461308
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-7.27255;-1.15269;9.49061;-10.7678
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-6.62409;-2.71523;10.4693;-5.9239
2S1;Visual field;0.018823408;0.017089119;0.017317105;0.045017807;0.022632063;0.022852985;0.023327089;0.053715823;0.02064884;0.020598687;0.021856023;0.053750799;0.017255807;0.01629204;0.0163888;0.047473726;0.01706535;0.017423852;0.016351576;0.055735666;0.026477896;0.025173864;0.025967954;0.059154873;0.025448424;0.022796118;0.022656005;0.05795746;2.09654;-1.08876;-6.50195;10.3051
2S2;Visual field;0.01216074;0.026976307;0.019849784;0.057239512;0.011613929;0.025732991;0.020962099;0.069064563;0.01232298;0.027297676;0.025665219;0.108404699;0.011231329;0.026185203;0.021983552;0.067088535;0.009971813;0.023718268;0.021715997;0.074057641;0.011973635;0.020575985;0.018182079;0.054737679;0.011536323;0.020058936;0.016367285;0.049298034;-3.53186;2.37543;-6.35451;16.6995
2S3;Visual field;0.023546062;0.034915015;0.023132339;0.02418354;0.018866408;0.035028346;0.026268128;0.024341749;0.021430625;0.039417727;0.035887135;0.025466789;0.020126484;0.030455689;0.020965076;0.020481876;0.012167816;0.026424575;0.017144463;0.017861988;0.025786323;0.041457559;0.051851136;0.031120602;0.021644618;0.034357336;0.046284236;0.028219228;1.72139;9.91638;-4.2216;-2.95407
2S4;Visual field;0.031524518;0.030932857;0.027593536;0.015782519;0.040426382;0.038329832;0.034839633;0.019820205;0.047465235;0.045638847;0.049643225;0.024160658;0.029714367;0.02282194;0.027285322;0.014497295;0.021215784;0.018757768;0.025375958;0.014869536;0.043737617;0.039948395;0.036307705;0.021026191;0.031911931;0.02827016;0.035053322;0.020208596;10.3711;7.57205;-3.5323;-5.86252
2S5;Visual field;0.013523217;0.014330415;0.05249509;0.030759488;0.015222662;0.016499421;0.062875208;0.030692822;0.013982094;0.016866249;0.06244238;0.033221881;0.012479257;0.013972833;0.058459989;0.030959691;0.010291628;0.011750063;0.056214757;0.028979016;0.015909474;0.01696608;0.068251733;0.028165207;0.013557551;0.014663936;0.063934151;0.027024389;-2.35813;-5.2448;2.81507;-0.515309
2S6;Visual field;0.009726958;0.012964352;0.081867683;0.034207917;0.009499051;0.01346804;0.080171203;0.036300919;0.008598841;0.013215228;0.056660203;0.036384748;0.010397455;0.01424992;0.067533162;0.031786208;0.008906356;0.011635628;0.055957801;0.030176644;0.010319268;0.013683166;0.073967587;0.036542254;0.011012233;0.013075667;0.081114828;0.03552868;-4.58282;-6.55061;5.6517;1.63512
2S7;Visual field;0.024465793;0.021036586;0.02404014;0.035818182;0.025524897;0.022917134;0.025336375;0.039396601;0.025914427;0.024833637;0.025876453;0.044240347;0.027869185;0.022151239;0.022301097;0.032561114;0.024528094;0.018482222;0.016697055;0.024838144;0.033020166;0.027939966;0.026109579;0.035241806;0.037062121;0.027008285;0.026259944;0.02822066;6.38862;1.37415;-5.6505;1.55204
2S8;Visual field;0.012927623;0.022302984;0.044595319;0.038264931;0.014894064;0.023368859;0.045539271;0.039301164;0.015571689;0.023745801;0.041242729;0.04166196;0.011854678;0.021072757;0.040322421;0.03783009;0.011443835;0.01965604;0.036553386;0.042710455;0.017242808;0.026163394;0.057107069;0.035477286;0.015159361;0.024476219;0.050256284;0.032713408;-2.05095;1.04079;-0.747237;3.30337
2S9;Visual field;0.039371649;0.025544141;0.018870736;0.03046387;0.030562939;0.022025845;0.019910015;0.034283425;0.033146717;0.02385175;0.019957166;0.037137529;0.012419387;0.012782566;0.016146084;0.025822998;0.021423885;0.015965526;0.012978929;0.024357918;0.059186614;0.038206397;0.029840113;0.041132566;0.052099592;0.034808753;0.026507543;0.034640519;9.94622;1.93298;-6.511;0.754776
2S10;Visual field;0.007206686;0.013029617;0.057822788;0.018972389;0.00893697;0.015080766;0.064397213;0.02139019;0.009553569;0.016857615;0.05450192;0.02301287;0.007285553;0.012432621;0.057824124;0.018520351;0.008004653;0.014125704;0.06453009;0.02126713;0.013589243;0.02192245;0.094513432;0.025168515;0.012246481;0.018301211;0.113462999;0.023196471;-4.84864;-4.53566;5.1236;-4.42261
2S11;Visual field;0.02527644;0.017275785;0.010853393;0.025519291;0.027282981;0.018714196;0.012136162;0.027448805;0.025641717;0.019076525;0.011790856;0.027101791;0.025614244;0.017484546;0.011167552;0.026045483;0.030397104;0.020351079;0.014082988;0.030876682;0.039545126;0.024221367;0.014495396;0.025255236;0.042692947;0.024852576;0.013915318;0.025967186;7.80284;-0.97268;-8.30869;-1.99146
2S12;Visual field;0.011710115;0.019847888;0.048886495;0.016717636;0.012015835;0.022330385;0.062950058;0.018733312;0.013711507;0.023633121;0.063096012;0.017225421;0.012177947;0.019195005;0.05192245;0.015173402;0.011205786;0.01902087;0.044220408;0.012332702;0.018592806;0.029172808;0.094382412;0.018116831;0.020085302;0.028112347;0.082404981;0.016420346;-2.08618;1.0031;3.22877;-6.79122
2S13;Visual field;0.016693044;0.023212649;0.055985786;0.02896596;0.017259931;0.02626502;0.070031696;0.036286027;0.016655474;0.025628243;0.054710416;0.036055302;0.015604514;0.021707971;0.051950455;0.029893909;0.015889347;0.021083176;0.046308712;0.036049744;0.017665548;0.025995619;0.061041031;0.032884349;0.016839693;0.023667288;0.055515012;0.030206218;-0.472739;1.82866;2.06792;0.771571
