;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;0.753147;-3.15152;4.51436;-4.98805
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-7.93712;-10.2481;10.8838;-5.59069
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-2.1001;-0.081792;1.03603;6.14071
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-6.52617;-2.12116;7.29442;-4.51071
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-7.08783;-7.2182;4.87172;4.69094
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-7.94185;-9.69236;11.8541;-8.84367
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;7.76506;2.0007;-5.88003;2.23551
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-7.9064;-1.57934;9.31971;-10.6132
2S3;Dots;0.023649889;0.035000564;0.02238235;0.030282418;0.022806181;0.033808049;0.025767821;0.031031626;0.024773772;0.036628479;0.030691947;0.03208829;0.016101517;0.028756376;0.019938134;0.027297105;0.014773925;0.023625733;0.016643775;0.022991434;0.029561624;0.046803992;0.042216917;0.040985724;0.021428026;0.033407004;0.0332585;0.033985038;2.11995;7.59851;-4.82118;1.79841
2S4;Dots;0.032213984;0.033678759;0.023545597;0.015506412;0.042301954;0.044622902;0.027626338;0.019489431;0.05678976;0.052778562;0.036489461;0.025488424;0.026453118;0.024321961;0.023979549;0.01501723;0.020848731;0.019112446;0.021334494;0.015638431;0.045493301;0.041766604;0.031392217;0.021311532;0.030685257;0.030832326;0.029939911;0.019544443;10.6323;8.13088;-4.59957;-4.82013
2S5;Dots;0.027084915;0.024913462;0.02000628;0.038141717;0.028251467;0.027687332;0.020765208;0.040852636;0.030789722;0.028529558;0.023665941;0.044384647;0.022341091;0.024104946;0.018837405;0.038667567;0.018749524;0.022571416;0.018712793;0.040537108;0.032175005;0.028994596;0.02241258;0.04032436;0.02680533;0.025087296;0.019988328;0.03649592;5.13662;2.40974;-6.08745;6.44158
2S6;Dots;0.019855033;0.026495591;0.023786021;0.044500158;0.01911276;0.025589456;0.025974138;0.04769924;0.015933994;0.022320316;0.02640823;0.051409441;0.025232497;0.033174342;0.023629001;0.044787329;0.016295216;0.027662219;0.023327547;0.042313248;0.019932612;0.023552231;0.02786742;0.044030694;0.017619703;0.025779737;0.025256476;0.040001427;0.984326;3.10863;-5.05032;9.20474
2S8;Dots;0.023229972;0.029975482;0.024911428;0.029308761;0.024316321;0.030604264;0.026664953;0.030761624;0.02540943;0.032176494;0.027505029;0.03388505;0.021533135;0.026162966;0.024236989;0.027200677;0.021581795;0.02288406;0.024062166;0.030427869;0.030699016;0.037392884;0.033331801;0.031179776;0.030087235;0.032880526;0.031909433;0.026958576;4.52185;5.22386;-4.59773;1.12827
2S9;Dots;0.026066968;0.027207364;0.020920886;0.043092719;0.025973807;0.025028431;0.020898992;0.0470703;0.026094665;0.023338085;0.020572126;0.049632707;0.01725015;0.015384513;0.013015455;0.027030904;0.015195945;0.016010507;0.013325462;0.028557341;0.037180938;0.04118767;0.03302748;0.072185868;0.030617977;0.037660079;0.029734311;0.057384281;4.2784;2.41863;-6.01114;9.84526
2S10;Dots;0.011946917;0.017945056;0.03522872;0.021840851;0.014593317;0.020790522;0.044409642;0.029879979;0.015307383;0.022732579;0.052587575;0.03224071;0.011919411;0.01854563;0.045529642;0.018202891;0.012628755;0.020774635;0.080470745;0.018113111;0.020277403;0.029242174;0.071095772;0.026046938;0.018494085;0.024273571;0.080564154;0.021560648;-1.92404;-0.332284;1.86623;-2.00902
2S11;Dots;0.030121571;0.019772694;0.008232807;0.016643607;0.029828885;0.021931933;0.0084925;0.018122244;0.031356569;0.022144798;0.008728262;0.018802771;0.027331507;0.021164319;0.008443668;0.018089819;0.032136054;0.02621157;0.011950022;0.028599789;0.04048348;0.027863371;0.013612689;0.020760452;0.041489708;0.027039095;0.011005227;0.020827629;9.63837;1.05987;-8.52907;-4.15586
2S12;Dots;0.013649306;0.020964685;0.044838118;0.018920713;0.01432682;0.023282622;0.05109643;0.018872918;0.016202702;0.024904399;0.050850426;0.017444274;0.013310493;0.020104308;0.051416249;0.018555913;0.011529444;0.018014419;0.052393395;0.014630053;0.021882941;0.028682656;0.080444306;0.017926007;0.021607953;0.025084405;0.075794188;0.017702253;-1.30652;0.241606;2.02907;-5.33909
